order_id,product_id,quantity,unit_price,total_price
966,30,3,381.4,1144.2
966,18,4,391.81,1567.24
966,14,4,14.86,59.44
966,67,4,407.75,1631.0
967,82,4,366.72,1466.88
967,11,2,270.28,540.56
967,16,3,144.94,434.82
968,72,2,241.01,482.02
968,91,4,344.51,1378.04
968,24,1,337.66,337.66
968,2,1,167.75,167.75
969,18,3,391.81,1175.43
970,48,4,44.22,176.88
970,75,4,185.86,743.44
970,80,1,139.16,139.16
970,98,1,32.39,32.39
971,53,1,489.09,489.09
971,40,2,277.18,554.36
971,45,3,243.97,731.91
971,23,4,479.19,1916.76
971,17,1,236.06,236.06
972,31,2,183.12,366.24
972,99,2,242.79,485.58
972,29,4,74.74,298.96
972,90,3,157.48,472.44
972,16,2,144.94,289.88
973,31,3,183.12,549.36
973,27,3,446.68,1340.04
973,58,1,447.62,447.62
973,97,3,285.12,855.36
973,59,3,493.16,1479.48
974,57,1,57.47,57.47
975,86,4,35.08,140.32
975,91,3,344.51,1033.53
975,59,1,493.16,493.16
975,78,2,157.78,315.56
976,13,1,212.57,212.57
976,75,3,185.86,557.58
976,88,3,427.9,1283.7
977,79,2,365.36,730.72
977,19,1,52.3,52.3
978,62,2,348.79,697.58
979,40,3,277.18,831.54
979,89,1,249.75,249.75
979,74,4,472.21,1888.84
979,32,2,75.65,151.3
980,91,2,344.51,689.02
980,40,2,277.18,554.36
980,44,3,122.31,366.93
980,22,2,158.75,317.5
980,26,3,372.02,1116.06
981,84,4,282.56,1130.24
981,44,3,122.31,366.93
981,91,2,344.51,689.02
982,61,1,183.55,183.55
982,47,1,269.23,269.23
982,13,2,212.57,425.14
982,16,3,144.94,434.82
983,58,1,447.62,447.62
983,17,3,236.06,708.18
983,28,4,249.79,999.16
983,76,3,101.99,305.97
983,57,2,57.47,114.94
984,59,1,493.16,493.16
984,59,3,493.16,1479.48
985,46,4,367.02,1468.08
985,15,1,290.41,290.41
985,19,2,52.3,104.6
985,99,3,242.79,728.37
985,38,1,211.21,211.21
986,47,3,269.23,807.69
986,48,3,44.22,132.66
987,95,1,72.82,72.82
987,99,3,242.79,728.37
987,40,2,277.18,554.36
988,44,3,122.31,366.93
988,95,3,72.82,218.46
988,1,3,111.25,333.75
988,23,1,479.19,479.19
988,22,2,158.75,317.5
989,25,1,119.99,119.99
990,84,3,282.56,847.68
990,93,1,497.5,497.5
990,88,2,427.9,855.8
990,99,2,242.79,485.58
991,54,2,191.7,383.4
991,59,1,493.16,493.16
991,69,2,41.55,83.1
991,40,1,277.18,277.18
991,30,2,381.4,762.8
992,47,1,269.23,269.23
992,85,1,59.24,59.24
992,34,1,312.76,312.76
992,36,2,266.61,533.22
992,6,2,391.62,783.24
993,50,4,361.92,1447.68
993,39,2,312.46,624.92
993,48,3,44.22,132.66
993,83,1,20.7,20.7
993,65,2,216.05,432.1
994,97,4,285.12,1140.48
994,18,2,391.81,783.62
994,11,4,270.28,1081.12
994,11,1,270.28,270.28
994,81,2,169.92,339.84
995,38,1,211.21,211.21
995,57,4,57.47,229.88
996,9,2,258.66,517.32
996,9,2,258.66,517.32
996,80,3,139.16,417.48
996,3,1,158.68,158.68
996,16,3,144.94,434.82
997,17,3,236.06,708.18
997,93,3,497.5,1492.5
997,100,3,377.25,1131.75
998,42,3,181.92,545.76
998,53,1,489.09,489.09
999,62,3,348.79,1046.37
999,93,4,497.5,1990.0
999,28,4,249.79,999.16
999,92,4,437.28,1749.12
1000,21,3,398.96,1196.88
